Vitamin C (mg per 100g),Vitamin B11 (mg per 100g),Sodium (mg per 100g),Calcium (mg per 100g),Carbohydrates (g per 100g),food,Iron (mg per 100g),Calories (kcal per 100g),Sugars (g per 100g),Dietary Fiber (g per 100g),Fat (g per 100g),Protein (g per 100g),preparation,micronutrient_density,clusters
2.2,0.07,0.007,0.6,0.2,sesbania flower raw,0.091,1.0,0.0,0.0,0.095,0.012,raw,2049.6153846153848,0
0.7,0.014,0.031,8.4,1.7,spirulina dried,2.0,20.0,0.2,0.3,0.5,4.0,other,80.17521367521368,0
18.8,0.044,0.3,38.1,2.9,chinese cabbage pe tsai cooked,0.4,17.0,0.0,2.0,0.2,1.8,cooked,217.8934137757667,0
23.2,0.097,0.077,32.4,4.8,zucchini cooked,0.7,27.0,3.1,1.8,0.6,2.1,cooked,208.92212725546057,0
0.012,0.068,0.1,0.072,0.1,green olives pickled,0.071,4.0,0.051,0.057,0.4,0.073,other,435.33290598290597,0
50.6,0.007,0.06,51.8,19.8,lotus root raw,1.3,85.0,0.0,5.6,0.1,3.0,raw,81.38712921065864,6
1.6,0.061,0.005,50.8,2.4,grape leaves,0.4,13.0,0.9,1.5,0.3,0.8,other,178.13609467455623,0
1.1,0.029,1.3,60.1,3.7,dill pickled cucumber,0.5,17.0,1.9,1.6,0.2,0.9,other,93.3710407239819,0
30.8,0.064,0.016,43.1,1.8,skunk cabbage,0.9,11.0,0.0,1.2,0.1,1.5,other,532.1600621600621,0
27.3,0.082,0.039,4.6,1.8,banana pepper,0.2,9.0,0.6,1.1,0.1,0.5,other,581.0921177587845,0
74.4,0.073,0.014,91.3,13.9,oriental radish raw,1.4,61.0,8.5,5.4,0.3,2.0,raw,189.7008547008547,6
12.1,0.053,0.3,89.7,4.1,purslane cooked,0.9,21.0,0.0,0.0,0.2,1.7,cooked,183.78306878306876,0
0.042,0.079,0.058,0.058,2.3,rhubarb raw,0.018,11.0,0.6,0.9,0.1,0.5,raw,180.91934731934728,0
15.7,0.063,0.4,52.9,3.6,swamp cabbage,1.3,20.0,0.0,1.9,0.2,2.0,other,222.42948717948718,0
0.033,0.09,0.08,0.069,1.2,mung bean sprouts raw,0.072,6.0,0.8,0.4,0.044,0.6,raw,382.3662393162392,0
0.078,0.048,0.04,0.084,1.5,onion cooked,0.067,7.0,0.7,0.2,0.034,0.2,cooked,178.07643467643464,0
10.8,0.007,0.089,18.4,1.3,swiss chard raw,0.6,7.0,0.4,0.6,0.042,0.6,raw,264.26739926739924,0
58.0,0.021,0.017,36.3,21.0,peas raw,2.1,117.0,8.2,7.4,0.6,7.9,raw,71.92599897728103,6
0.2,0.063,0.011,0.2,8.3,cabbage cooked,0.067,35.0,4.2,2.9,0.019,1.9,cooked,46.74236874236875,0
51.5,0.074,0.3,124.7,5.6,taro leaves cooked,1.7,35.0,0.0,2.9,0.6,3.9,cooked,270.7399267399267,0
5.2,0.066,0.067,37.2,9.4,leeks cooked,1.4,38.0,2.6,1.2,0.2,1.0,cooked,86.62393162393161,0
0.8,0.1,0.5,27.4,40.2,split peas cooked,2.5,227.0,5.7,16.3,0.8,16.3,cooked,18.451748936330436,1
0.068,0.079,0.05,0.0,14.2,sweet corn yellow,0.075,58.0,2.6,1.5,0.4,4.1,other,34.90038314176245,0
0.067,0.073,0.047,0.088,0.5,asparagus raw,0.039,2.0,0.2,0.3,0.037,0.3,raw,927.3940170940168,0
34.6,0.046,0.013,267.9,10.7,collard cooked,2.1,63.0,0.0,7.6,1.4,5.1,cooked,130.50603717270386,6
31.5,0.076,0.7,101.5,7.2,swiss chard cooked,4.0,35.0,1.9,3.7,0.1,3.3,cooked,240.08547008547006,0
7.9,0.042,0.087,244.4,4.9,nopales cooked,0.7,22.0,1.7,3.0,0.003,2.0,cooked,190.75757575757578,0
52.1,0.094,0.4,204.1,9.4,tahitian taro cooked,2.1,60.0,0.0,0.0,0.9,5.7,cooked,181.25925925925927,0
31.5,0.088,0.087,73.5,1.5,chinese cabbage pak choi raw,0.6,9.0,0.8,0.7,0.1,1.1,raw,733.1908831908831,0
0.1,0.051,0.023,0.017,4.3,green chili pepper,0.059,18.0,2.3,0.7,0.097,0.9,other,73.27886989553654,0
3.5,0.057,0.021,35.4,22.2,mountain yam raw,0.6,91.0,0.4,3.4,0.1,1.8,raw,26.588240819010046,6
0.1,0.1,0.021,0.065,27.2,parsnips cooked,0.2,114.0,7.7,6.4,0.5,2.1,cooked,23.00633528265107,6
0.1,0.1,0.6,0.0,16.1,tomato stewed,0.1,97.0,0.0,2.1,3.3,2.4,other,26.46048109965636,6
54.3,0.092,0.2,6.6,4.5,sweet green peppers cooked,0.3,19.0,2.3,0.9,0.1,0.7,cooked,450.04048582995955,0
0.08,0.3,0.088,0.081,31.6,white corn raw,0.5,143.0,5.3,4.5,2.0,5.3,raw,54.4565716334947,6
193.0,0.2,0.061,332.0,66.5,rutabaga raw,3.4,286.0,34.4,17.8,1.2,8.3,raw,67.98159105851414,1
13.6,0.092,2.3,31.3,6.4,jalapeno peppers canned,2.6,37.0,2.9,3.5,1.3,1.3,other,148.54931854931857,0
10.3,0.015,0.6,63.7,19.8,pumpkin canned,3.4,83.0,8.1,7.1,0.7,2.7,other,46.967871485943775,6
3.6,0.089,0.5,20.4,10.3,peas onions canned,1.0,61.0,0.0,2.8,0.5,3.9,other,54.712764466862815,0
13.3,0.05,0.2,76.5,59.1,sweet mashed potato canned,3.4,258.0,13.9,4.3,0.5,5.0,other,20.174915523752734,1
0.0,0.084,0.6,16.5,23.5,hominy canned,1.0,119.0,3.0,4.1,1.5,2.4,other,23.38217338217338,6
0.3,0.056,0.002,0.038,22.5,tomato puree canned,0.7,95.0,12.1,4.8,0.5,4.1,other,19.184363472784522,6
3.1,0.026,0.056,1.4,0.7,dried tomatoes canned in oil,0.057,6.0,0.0,0.2,0.4,0.2,other,172.81339031339027,0
0.2,0.03,0.5,0.0,17.5,mixed vegetables canned,0.3,88.0,0.0,9.3,0.6,3.5,other,10.66919191919192,6
0.099,0.012,0.049,0.0,0.3,straw mushrooms canned,0.06,2.0,0.0,0.1,0.09,0.2,other,172.16666666666666,0
0.4,0.018,0.2,3.4,0.4,capers canned,0.1,2.0,0.011,0.3,0.089,0.2,other,288.07692307692304,0
49.6,0.017,0.9,5.1,3.7,red peppers canned,0.4,15.0,2.4,0.9,0.058,0.7,other,413.1709401709402,0
0.5,0.061,0.2,0.028,24.4,carrots canned,0.5,104.0,11.2,8.2,0.6,2.6,other,17.8706607495069,6
22.3,0.083,0.3,74.4,9.6,tomatoes in tomato juice canned,2.3,41.0,5.7,2.4,0.3,1.9,other,156.1673962893475,0
67.8,0.3,0.1,61.7,10.2,asparagus canned,2.5,62.0,4.1,4.1,0.7,7.4,other,272.52963881996135,0
65.1,0.097,1.9,57.4,5.5,sweet red peppers canned,1.1,25.0,0.0,1.7,0.4,1.1,other,428.43931623931616,0
2.7,0.022,0.2,28.4,2.5,onions canned,0.011,12.0,1.4,0.8,0.084,0.5,other,89.5477207977208,0
22.3,0.1,0.082,169.9,4.0,turnip greens canned,2.2,27.0,0.6,1.9,0.4,2.0,other,278.03418803418805,0
2.6,0.018,0.1,19.1,1.5,hearts of palm,1.0,9.0,0.0,0.8,0.2,0.8,other,160.15194681861348,0
31.6,0.1,0.7,194.2,6.8,spinach canned,3.7,44.0,0.0,3.7,0.9,4.9,other,217.2843822843823,0
0.011,0.065,0.2,0.0,11.1,corn canned,0.02,49.0,3.3,1.4,0.6,1.6,other,33.41496598639455,0
0.2,0.2,0.7,0.059,21.6,peas carrots canned,0.3,97.0,7.2,8.4,0.7,5.5,other,53.49837871178077,6
5.7,0.013,0.006,25.2,6.2,crookneck squash canned,1.5,27.0,2.5,2.9,0.1,1.3,other,73.5375118708452,0
22.3,0.083,0.3,82.3,17.6,tomatoes canned,3.1,77.0,10.6,4.6,0.7,4.0,other,89.71528471528471,6
163.0,0.016,0.006,11.5,9.8,pimento canned,3.2,44.0,5.2,3.6,0.6,2.1,other,278.7781662781663,0
65.1,0.026,1.9,57.4,5.5,sweet green peppers canned,1.1,25.0,0.0,1.7,0.4,1.1,other,357.4393162393162,0
0.0,0.088,0.2,0.0,9.5,peas canned,0.091,57.0,0.0,0.0,0.8,3.5,other,39.48343079922027,0
47.5,0.039,0.6,50.0,6.4,chili peppers canned,1.8,29.0,0.0,2.4,0.4,1.0,other,263.35838491010907,0
49.6,0.037,0.9,5.1,3.7,green peppers canned,0.4,15.0,2.3,0.9,0.074,0.7,other,446.50427350427356,0
3.2,0.054,0.8,81.8,3.3,grape leaves canned,0.8,20.0,0.0,2.8,0.6,1.2,other,138.96153846153845,0
0.2,0.047,0.9,0.096,6.1,sauerkraut canned,0.1,27.0,2.5,4.1,0.2,1.3,other,46.42652738208294,0
6.9,0.093,0.02,32.0,16.2,beets canned,1.5,69.0,13.2,3.0,0.2,2.0,other,60.451505016722415,6
0.091,0.1,0.6,0.039,15.8,stewed tomatoes canned,0.3,66.0,9.0,2.6,0.5,2.3,other,40.561784511784516,6
57.4,0.018,2.1,94.3,49.5,tomato paste canned,7.8,215.0,31.9,10.7,1.2,11.3,other,55.28602663486385,1
30.9,0.0,0.9,146.7,19.4,bacon ranch salad mcdonalds,1.9,389.0,4.9,3.2,20.1,28.1,other,14.440489530463823,4
31.4,0.0,0.6,189.4,11.3,caesar salad with grilled chicken mcdonalds,1.8,201.0,4.8,3.3,5.6,29.1,other,29.581154058765996,4
30.0,0.1,0.2,183.2,9.1,caesar salad mcdonalds,1.3,94.0,4.4,3.4,4.4,6.8,other,84.73176941262047,0
32.0,0.027,0.025,17.9,4.4,vegetable salad,0.9,22.0,0.0,0.0,0.054,1.7,other,221.2839937839938,0
11.6,0.032,0.1,24.7,2.5,vegetable salad with chicken,0.7,70.0,0.0,0.0,1.5,11.6,other,38.111111111111114,0
25.0,0.038,1.3,47.5,27.9,potato salad,1.6,358.0,0.0,3.3,20.5,6.7,other,13.916344363271737,6
0.0,0.2,1.9,506.4,80.5,taco salad taco bell,9.4,906.0,0.0,16.0,48.9,35.7,other,15.582347502877303,2
0.042,0.015,0.022,0.079,1.7,iceberg lettuce,0.033,8.0,1.1,0.7,0.045,0.5,other,49.82596153846154,0
0.2,0.096,0.067,0.0,2.0,cornsalad,0.092,12.0,0.0,0.0,0.2,1.1,other,206.11111111111114,0
2.0,0.046,0.8,37.5,40.5,potato salad with egg,1.3,393.0,12.4,3.3,23.5,4.9,other,6.0633740023053,1
13.7,0.059,0.037,20.9,3.7,side salad mcdonalds,0.6,17.0,1.9,1.4,0.2,0.9,other,205.37204625439918,0
30.9,0.0,0.7,188.5,19.2,caesar salad with crispy chicken mcdonalds,1.8,349.0,4.5,3.4,16.4,25.7,other,16.857688634192932,4
7.8,0.051,0.087,70.1,25.6,grape apple salad with walnuts,0.5,191.0,20.3,3.6,8.2,3.5,other,15.490446144896405,6
6.5,0.056,0.044,66.5,3.2,vegetable salad with cheese egg,0.4,68.0,0.0,0.0,3.9,5.8,other,41.999748617395674,0
1.6,0.091,0.094,3.1,0.3,celtuce,0.079,1.0,0.0,0.1,0.088,0.071,other,2520.5128205128203,0
3.0,0.055,0.018,32.0,0.7,arugula,0.3,5.0,0.4,0.3,0.1,0.5,other,424.2307692307692,0
6.1,0.018,0.3,39.3,4.4,vegetable salad with shrimp,0.6,71.0,0.0,0.0,1.7,9.7,other,24.83688455519441,0
0.2,0.03,0.4,0.1,28.4,coleslaw,0.039,292.0,23.3,3.6,18.9,1.8,other,2.721431916637396,6
0.064,0.038,0.048,0.0,2.6,shiitake mushrooms cooked,0.2,10.0,0.7,0.4,0.007,0.3,cooked,106.8222222222222,0
0.0,0.05,0.096,0.4,1.3,shiitake mushrooms raw,0.05,6.0,0.5,0.5,0.039,0.4,raw,213.4757834757835,0
0.001,0.087,0.086,0.0,0.3,crimini mushrooms,0.098,1.0,0.1,0.064,0.018,0.2,other,2229.555555555555,0
1.5,0.093,0.053,2.1,2.3,mushrooms raw,0.4,15.0,1.4,0.7,0.2,2.2,raw,182.00284900284902,0
0.1,0.07,0.047,0.0,5.4,portabella mushrooms grilled,0.5,35.0,2.7,2.7,0.7,4.0,other,58.25396825396826,0
0.08,0.003,0.059,0.0,0.072,maitake mushrooms,0.013,0.0,0.043,0.041,0.017,0.016,other,0.9111111111111111,0
0.1,0.094,0.086,0.4,2.7,shiitake mushrooms dried,0.022,11.0,0.046,0.4,0.061,0.3,other,216.03729603729604,0
0.01,0.002,0.028,0.0,0.4,chanterelle mushrooms,0.067,2.0,0.076,0.2,0.063,0.033,other,44.166666666666664,0
0.0,0.038,0.036,44.5,20.4,cloud ear fungus dried,1.6,80.0,0.0,19.6,0.2,2.6,other,27.264957264957268,6
0.1,0.1,0.011,0.0,8.3,mushrooms cooked,0.8,44.0,3.7,3.4,0.7,3.4,cooked,67.17171717171718,0
0.2,0.2,0.072,0.0,19.4,pepeao dried,1.2,72.0,0.0,0.0,0.1,1.2,other,79.01234567901234,0
0.019,0.082,0.034,18.8,5.4,truffles,0.2,61.0,4.6,0.3,4.1,0.7,other,37.83340339078043,0
0.6,0.009,0.027,15.8,6.7,jews ear,0.6,25.0,0.0,0.0,0.095,0.5,other,29.861538461538455,0
0.095,0.087,0.084,0.0,0.2,enoki mushrooms,0.099,1.0,0.034,0.089,0.099,0.062,other,2240.555555555555,0
0.055,0.062,0.08,0.0,0.7,morel mushrooms,0.056,4.0,0.096,0.4,0.07,0.4,other,396.8055555555556,0
0.0,0.075,0.014,2.6,3.3,portabella mushrooms raw,0.3,19.0,2.2,1.1,0.3,1.8,raw,108.50877192982455,0
0.056,0.016,0.098,0.0,0.9,oyster mushroom,0.008,5.0,0.2,0.3,0.035,0.5,other,82.13333333333333,0
0.0,0.06,0.1,44.1,23.6,chocolate pudding fat free,1.9,105.0,17.8,0.3,0.3,2.2,other,27.56939356939357,6
0.3,0.003,0.2,78.1,23.9,tapioca pudding,0.1,143.0,16.4,0.0,4.3,2.1,other,5.347259578028807,6
0.3,0.096,0.2,58.2,23.9,tapioca pudding fat free,0.1,105.0,15.9,0.0,0.4,1.6,other,27.967439967439965,6
0.074,0.098,0.1,0.063,20.8,rice pudding,0.014,122.0,13.1,0.3,2.4,3.6,other,20.217087011349307,6
0.3,0.2,0.7,0.066,42.4,corn pudding,0.1,328.0,16.5,3.0,12.6,11.1,other,15.516452991452992,1
0.5,0.061,0.2,76.5,34.5,chocolate pudding,1.9,213.0,25.8,0.0,6.9,3.1,other,15.138838730388024,6
1.2,0.071,0.4,148.5,30.2,lemon pudding,0.058,173.0,0.0,0.0,4.4,4.1,other,17.820018773776,6
0.3,0.084,0.3,73.5,33.9,vanilla pudding,0.1,195.0,25.5,0.0,5.7,2.2,other,14.124479509094895,6
0.0,0.039,0.095,16.6,0.7,cottage cheese creamed,0.071,20.0,0.5,0.0,0.9,2.2,other,57.1068376068376,0
0.0,0.0,0.0,0.0,0.0,zaziki milfina,0.0,51.0,0.0,0.0,4.4,0.0,other,0.0,0
0.0,0.005,0.9,137.9,6.1,cottage cheese low fat,0.3,163.0,6.1,0.0,2.3,28.0,other,8.297152745005507,4
0.0,0.013,0.5,124.7,9.7,cottage cheese nonfat,0.2,104.0,2.7,0.0,0.4,15.0,other,13.416748849441158,0
2.0,0.054,0.2,419.0,33.8,vanilla yogurt low fat,0.2,208.0,33.8,0.0,3.1,12.1,other,23.588510848126234,6
0.0,0.0,0.0,0.0,1.7,classique yogurt plain 2 liberte,0.0,30.0,1.7,0.0,1.2,3.3,other,0.0,0
0.0,0.0,0.0,0.0,0.074,yoplait light strawberry yogurt yoplait,0.0,79.0,0.0,0.0,0.0,0.0,other,0.0,0
1.4,0.068,0.1,290.7,23.5,vanilla yogurt,0.1,145.0,23.5,0.0,2.1,8.4,other,28.60182729148246,6
0.0,0.019,0.2,132.0,35.3,chocolate yogurt,0.6,168.0,22.5,1.8,0.0,5.3,other,10.855463980463979,6
21.3,0.018,0.048,156.5,23.6,yogurt parfait,0.7,125.0,17.4,1.6,1.5,5.0,other,35.27521367521367,6
0.8,0.06,0.005,181.5,7.0,yogurt,0.001,92.0,7.0,0.0,4.9,5.2,other,32.452155332590124,0
0.0,0.008,0.1,174.0,37.6,chocolate frozen yogurt,0.8,221.0,33.5,4.0,6.3,5.2,other,8.972425262018023,6
1.2,0.095,0.1,174.0,37.6,frozen yogurt,0.8,221.0,34.7,0.0,6.3,5.2,other,19.41737247167111,6
2.0,0.045,0.2,448.4,17.2,yogurt low fat,0.2,154.0,17.2,0.0,3.8,12.9,other,31.867299367299367,0
0.0,0.0,0.0,0.0,0.0,vanilla yoghurt oikos,0.0,120.0,0.0,0.0,1.8,0.0,other,0.0,0
0.9,0.032,0.013,207.0,28.0,fruit yogurt,0.066,149.0,28.0,0.0,1.7,6.0,other,16.972982274995697,6
0.0,0.0,0.0,0.0,0.089,danone low fat alsafi,0.0,88.0,255.0,0.0,1.7,0.0,other,0.0,0
20.7,0.029,0.065,128.1,30.9,fruit n yogurt parfait mcdonalds,0.7,156.0,19.1,1.5,1.9,4.1,other,28.200471181240406,6
0.0,0.0,0.0,0.0,22.5,triple zero greek yogurt dannon oikos,0.0,120.0,6.0,0.0,0.0,0.038,other,0.0,6
0.0,0.045,0.081,187.0,6.1,greek yogurt,0.1,100.0,5.5,0.0,0.7,17.3,other,26.190170940170944,0
0.0,0.0,0.0,0.0,0.0,chocolate rasberry protein mini proteinfx,0.0,102.0,0.0,0.0,2.9,0.0,other,0.0,0
0.0,0.0,0.0,0.0,0.2,gushers fruit gushers,0.0,360.0,0.0,0.0,6.0,0.0,other,0.0,0
0.0,0.035,0.043,28.5,0.4,egg fried,0.9,90.0,0.2,0.0,6.8,6.3,other,17.713675213675213,0
15.1,0.0,0.073,0.0,7.2,sports drink,0.1,26.0,0.0,0.0,0.0,0.0,other,66.66666666666667,0
0.0,0.0,0.0,0.0,5.0,peanut butter cookie protein syntha 6,0.0,200.0,0.0,0.0,6.0,0.0,other,0.0,0
0.0,0.0,0.0,0.0,14.2,hanfprotein pulver rohkostqualitat veganz,0.0,107.0,0.057,0.0,3.1,0.0,other,0.0,0
0.0,100.0,0.2,0.0,2.1,smoothie high protein creamy chocolate slimfast,0.0,110.0,1.0,0.0,3.5,12.0,other,90.9090909090909,0
0.0,0.0,0.0,0.0,0.0,egg large,0.0,138.0,0.0,0.0,9.3,0.0,other,0.0,0
4.1,0.07,0.064,35.6,16.1,boysenberries frozen,1.1,66.0,9.1,7.0,0.3,1.5,other,46.825951825951826,6
1.2,0.021,0.02,16.6,19.1,malt beverage,0.1,88.0,19.1,0.0,0.3,0.5,other,9.563422688422687,0
6.0,0.079,0.012,100.1,19.9,chocolate powder for milk,0.0,88.0,18.0,1.0,0.5,1.0,other,38.76893939393939,6
9.6,0.0,0.043,0.9,2.2,vegetable fruit juice,0.013,9.0,0.6,0.0,0.017,0.071,other,120.09021842355176,0
0.0,0.078,0.062,6.9,3.1,cocoa powder unsweetened,0.7,12.0,0.087,1.8,0.7,1.1,other,199.3304843304843,0
0.4,0.094,0.001,2.4,0.8,coconut milk,0.2,35.0,0.5,0.3,3.6,0.3,other,72.11477411477411,0
0.016,0.096,0.034,9.3,5.9,cocoa powder,0.075,28.0,4.6,0.3,0.3,0.5,other,89.82081807081806,0
0.059,0.01,0.058,0.078,22.0,rice drink,0.013,113.0,12.7,0.7,2.3,0.7,other,2.3396263520157325,6
5.8,0.05,0.3,57.6,8.9,coconut water,0.7,46.0,6.3,2.6,0.5,1.7,other,59.269788182831654,0
0.0,0.0,0.0,0.0,0.0,caramel med iced coffee dunkin donuts,0.0,268.0,0.0,0.0,9.0,0.0,other,0.0,0
0.0,0.0,0.093,7.2,0.8,instant coffee with water decaffeinated,0.042,4.0,0.0,0.0,0.0,0.2,other,19.679487179487182,0
0.0,0.0,0.051,141.0,75.4,instant coffee powder,4.4,353.0,0.0,0.0,0.5,12.2,other,9.99733662623181,1
0.0,0.0,0.09,2.5,1.4,instant coffee powder decaffeinated,0.056,6.0,0.0,0.0,0.069,0.2,other,8.390313390313391,0
0.1,0.067,0.074,17.3,11.2,instant cappuccino powder,0.036,53.0,9.0,0.2,0.7,0.4,other,34.701661022415735,0
0.0,0.0,0.058,4.7,0.0,coffee decaffeinated,0.1,0.0,0.0,0.0,0.0,0.2,other,0.9170940170940172,0
0.026,0.054,0.011,0.6,0.5,espresso decaffeinated,0.087,3.0,0.0,0.0,0.011,0.065,other,468.61253561253545,0
0.0,0.0,0.015,7.2,0.6,instant coffee with water,0.015,4.0,0.0,0.0,0.0,0.2,other,15.92948717948718,0
0.0,0.076,0.075,4.7,0.0,coffee,0.051,2.0,0.0,0.0,0.069,0.3,other,982.2435897435897,0
0.099,0.073,0.083,0.6,0.5,espresso,0.049,3.0,0.0,0.0,0.086,0.021,other,622.6125356125355,0
0.0,0.0,0.0,0.0,0.0,whey protein powder vanilla eas,0.0,108.0,0.0,0.0,1.7,0.0,other,0.0,0
0.0,0.0,0.008,32.5,1.8,energy drink sugar free red bull,0.023,13.0,0.0,0.0,0.2,0.6,other,20.213675213675213,0
0.0,0.0,0.005,0.3,2.3,powerade coca cola,0.096,9.0,1.8,0.0,0.009,0.0,other,6.182336182336182,0
0.0,0.0,0.093,31.2,29.0,amp energy pepsi,0.053,110.0,29.0,0.0,0.2,0.6,other,2.4494949494949494,6
0.0,0.0,0.011,0.0,0.6,gatorade g2 pepsi,0.0,2.0,0.4,0.0,0.052,0.069,other,0.0,0
0.0,0.0,0.093,0.0,2.5,amp energy sugar free pepsi,0.0,5.0,0.0,0.0,0.0,0.0,other,0.0,0
5.6,0.1,0.1,0.0,26.4,energy drink red bull,0.049,111.0,26.4,0.0,0.0,1.2,other,28.373373373373372,6
0.7,0.0,0.03,0.6,0.0,powerade zero ion4 coca cola,0.072,0.0,0.0,0.0,0.0,0.0,other,1.223931623931624,0
0.0,0.0,0.071,31.2,29.0,full throttle coca cola,0.037,110.0,29.0,0.0,0.2,0.6,other,2.3686868686868685,6
45.0,0.039,0.084,9.9,35.7,passion fruit juice purple,0.9,148.0,35.2,0.5,0.4,1.7,other,44.264553014553016,6
0.2,0.014,0.089,27.4,32.7,pomegranate juice,0.2,134.0,31.5,0.2,0.7,0.4,other,5.179869881362419,6
0.0,0.071,0.007,22.1,39.7,cranberry apricot juice,0.4,157.0,0.0,0.2,0.0,0.5,other,13.803963198867656,6
0.3,0.1,0.075,0.062,32.2,pineapple juice,0.2,133.0,25.0,0.5,0.3,0.9,other,19.886626823468927,6
73.6,0.1,0.003,9.9,33.6,passion fruit juice yellow,0.6,126.0,33.1,0.5,0.1,1.0,other,87.99416632749966,6
50.0,0.094,0.096,12.5,31.8,orange apricot juice,0.3,128.0,30.2,0.3,0.3,0.8,other,63.81543803418804,6
0.1,0.1,0.022,0.0,24.9,tangerine juice,0.06,106.0,24.5,0.5,0.5,1.2,other,24.0041928721174,6
0.052,0.2,0.067,0.053,20.8,orange juice,0.06,90.0,16.8,0.4,0.4,1.4,other,55.99465337132005,6
0.1,0.06,0.061,0.0,22.7,grapefruit juice,0.004,96.0,0.0,0.0,0.2,1.2,other,15.76388888888889,6
115.0,0.047,0.054,17.5,29.0,pineapple grapefruit juice,0.8,118.0,28.8,0.3,0.3,0.5,other,99.61067651745617,6
17.8,0.055,0.046,25.1,37.0,tamarind nectar,1.9,143.0,31.9,1.3,0.3,0.2,other,32.17769410077103,6
0.025,0.083,0.038,0.0,28.0,apple juice,0.065,114.0,23.9,0.5,0.3,0.2,other,18.542884990253413,6
7.7,0.058,0.071,4.9,34.1,limeade,0.0,128.0,32.8,0.0,0.0,0.0,other,18.306623931623932,6
0.057,0.06,0.063,0.087,40.8,guava nectar,0.055,158.0,32.5,2.5,0.2,0.2,other,9.731380504165314,6
71.9,0.005,0.082,19.8,25.4,orange grapefruit juice,1.1,106.0,25.1,0.2,0.2,1.5,other,83.74818577648769,6
0.0,0.0,0.0,0.0,0.0,orange juice sainsburys,0.0,14.0,0.0,0.0,0.088,0.0,other,0.0,0
96.8,0.0,0.061,7.4,38.8,cranberry apple juice,0.2,154.0,35.5,0.0,0.3,0.0,other,66.02619602619603,6
56.3,0.046,0.069,12.5,29.5,pineapple orange juice,0.7,125.0,29.0,0.3,0.0,3.3,other,63.12478632478632,6
0.017,0.032,0.056,0.0,39.4,pear nectar,0.2,150.0,0.0,1.5,0.062,0.3,other,6.086666666666666,6
28.3,0.091,0.072,30.0,19.5,blackberry juice,1.2,95.0,19.3,0.3,1.5,0.8,other,66.49347728295096,6
0.1,0.015,0.046,0.0,16.6,lemon juice,0.073,54.0,6.1,0.7,0.6,0.9,other,7.901234567901234,0
78.4,0.09,0.079,19.6,34.3,cranberry grape juice,0.04,137.0,0.0,0.2,0.2,0.5,other,81.27082163578515,6
67.2,0.021,0.051,22.3,28.3,citrus fruit juice,2.8,114.0,20.2,0.2,0.057,0.8,other,85.25228669965513,6
10.5,0.0,0.1,30.7,44.7,prune juice,3.0,182.0,42.1,2.6,0.006,1.6,other,16.865314173006478,6
27.9,0.05,0.061,17.6,37.5,guanabana nectar,0.9,148.0,32.8,0.3,0.4,0.3,other,33.68503118503119,6
0.001,0.2,0.1,0.0,26.3,fruit juice,0.039,108.0,24.2,0.2,0.1,0.3,other,46.49794238683128,6
0.0,0.0,0.013,5.1,3.3,horchata,0.057,15.0,2.6,0.0,0.2,0.1,other,4.726495726495726,0
11.2,0.061,0.08,16.4,24.4,fruit punch,0.5,98.0,0.0,0.0,0.4,0.2,other,32.38138845281702,6
1.5,0.059,0.025,17.4,35.7,apricot nectar,0.9,139.0,34.2,1.5,0.2,0.9,other,16.370595831027483,6
0.0,0.0,0.0,0.0,1.4,orangensaft ja,0.0,86.0,0.024,0.0,0.0,0.0,other,0.0,0
0.0,0.0,0.0,0.0,1.0,fruchtcocktail granini,0.0,102.0,0.0,0.0,0.4,0.0,other,0.0,0
0.091,0.1,0.077,0.0,29.7,peach nectar,0.2,125.0,27.8,0.2,1.3,0.5,other,20.96977777777778,6
12.0,0.01,0.044,2.4,3.6,orange pineapple juice,0.086,15.0,3.1,0.032,0.08,0.1,other,109.97150997150997,0
0.1,0.069,0.093,0.099,24.4,cranberry juice,0.1,92.0,24.2,0.2,0.3,0.8,other,19.482915273132665,6
93.9,0.029,0.018,22.2,22.7,white grapefruit juice,0.5,96.0,22.5,0.2,0.2,1.2,other,116.39111467236467,6
0.038,0.039,0.061,0.047,32.9,mango nectar,0.087,128.0,31.2,0.8,0.2,0.3,other,8.030602297008544,6
3872.0,0.084,0.082,24.2,11.6,acerola cherry juice,1.2,56.0,10.9,0.7,0.7,1.0,other,231.30036630036628,0
4.4,0.005,0.049,42.2,86.5,apple juice concentrate,1.9,350.0,81.9,0.8,0.8,1.1,other,5.6973137973137975,1
0.017,0.053,0.082,0.076,36.3,papaya nectar,0.029,143.0,34.8,1.5,0.4,0.4,other,9.395696611081226,6
0.0,0.0,0.0,0.0,0.0,apple juice martinellis,0.0,122.0,0.0,0.0,0.0,0.0,other,0.0,0
72.6,0.01,0.014,33.9,20.4,lime juice,0.2,61.0,4.1,1.0,0.2,1.0,other,142.43519686142636,6
0.3,0.0,0.003,27.8,37.4,grape juice,0.6,152.0,35.9,0.5,0.3,0.9,other,3.8191632928475037,6
0.0,0.0,0.0,9.9,0.0,water dannon,0.0,0.0,0.0,0.0,0.0,0.0,other,0.7615384615384616,0
0.0,0.0,0.018,7.1,0.0,tap water,0.0,0.0,0.0,0.0,0.0,0.0,other,0.5461538461538461,0
0.0,0.0,0.044,70.0,0.0,table water,0.0,0.0,0.0,0.0,0.0,0.0,other,5.384615384615385,0
